index,Predicted,Actual,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,C
5409,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,bird,cat,0.0,0.0,0.63,0.02,0.0,0.28,0.0,0.06,0.0,0.0,0.178
5411,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5413,cat,cat,0.0,0.0,0.0,0.61,0.0,0.39,0.0,0.0,0.0,0.0,0.239
5414,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,deer,deer,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.028
5416,automobile,truck,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.116
5417,cat,deer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5418,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5419,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5420,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5421,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5422,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5424,frog,cat,0.0,0.0,0.0,0.19,0.05,0.2,0.56,0.0,0.0,0.0,0.112
5425,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5426,cat,dog,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5427,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5428,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5430,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001
5431,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5432,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5433,dog,cat,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.044
5434,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5435,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5436,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5437,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5439,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5441,dog,dog,0.0,0.0,0.09,0.07,0.0,0.8,0.0,0.04,0.0,0.0,0.069
5442,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5443,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5444,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5445,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5446,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5447,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5448,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5449,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5451,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5452,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5453,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5454,bird,airplane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5455,automobile,truck,0.0,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.48,0.247
5456,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5458,cat,cat,0.0,0.0,0.06,0.84,0.07,0.0,0.02,0.0,0.0,0.0,0.062
5459,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5460,airplane,airplane,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5461,airplane,airplane,0.9,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.085
5462,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5463,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5464,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5465,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5466,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5467,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5468,cat,dog,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
5469,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5470,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5472,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5474,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5477,bird,bird,0.0,0.0,0.66,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.215
5478,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5479,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5480,automobile,automobile,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1
5481,horse,horse,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.007
5482,dog,dog,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.009
5483,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5485,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,frog,frog,0.0,0.0,0.0,0.05,0.11,0.01,0.82,0.01,0.0,0.0,0.092
5488,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5489,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5490,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,frog,cat,0.0,0.0,0.0,0.21,0.0,0.0,0.79,0.0,0.0,0.0,0.167
5494,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5495,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,deer,deer,0.0,0.0,0.27,0.0,0.72,0.0,0.01,0.0,0.0,0.0,0.192
5497,cat,cat,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.012
5498,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5499,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5500,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5501,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5502,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5503,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5504,dog,dog,0.0,0.0,0.0,0.09,0.0,0.9,0.01,0.0,0.0,0.0,0.083
5505,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,dog,cat,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.009
5507,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5508,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5509,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5510,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,cat,cat,0.0,0.0,0.01,0.76,0.0,0.0,0.23,0.0,0.0,0.0,0.176
5512,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5513,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5514,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5515,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5517,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
5519,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5520,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5521,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5522,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5524,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5527,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5528,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5529,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5530,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
5531,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5532,cat,cat,0.0,0.0,0.0,0.64,0.0,0.35,0.0,0.0,0.0,0.0,0.226
5533,bird,bird,0.22,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171
5534,frog,frog,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.018
5535,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5537,dog,bird,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5538,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5539,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5541,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5542,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5543,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5546,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5547,bird,bird,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.012
5548,airplane,ship,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,airplane,dog,0.59,0.0,0.0,0.04,0.0,0.38,0.0,0.0,0.0,0.0,0.22
5550,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5551,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5552,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5553,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5554,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5555,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001
5556,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5557,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002
5559,cat,cat,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.031
5560,cat,cat,0.0,0.0,0.0,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.061
5561,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5562,deer,deer,0.0,0.0,0.01,0.0,0.94,0.0,0.0,0.04,0.0,0.0,0.037
5563,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5564,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5565,dog,cat,0.0,0.0,0.0,0.4,0.0,0.53,0.06,0.0,0.0,0.0,0.213
5566,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5568,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5569,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5571,airplane,airplane,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5572,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5574,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5575,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5577,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
5578,cat,cat,0.09,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.079
5579,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.009
5580,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002
5581,frog,frog,0.0,0.0,0.01,0.02,0.0,0.0,0.97,0.0,0.0,0.0,0.019
5582,deer,deer,0.0,0.0,0.44,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.243
5583,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,ship,ship,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.055
5587,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,cat,cat,0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.027
5589,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5592,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5594,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5595,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5596,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5597,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,frog,frog,0.0,0.0,0.05,0.0,0.16,0.0,0.79,0.0,0.0,0.0,0.125
5601,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5602,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,deer,dog,0.0,0.0,0.0,0.09,0.83,0.08,0.0,0.0,0.0,0.0,0.075
5604,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5607,frog,frog,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.017
5608,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5609,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
5610,frog,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.04,0.0,0.04
5611,dog,dog,0.0,0.0,0.18,0.0,0.0,0.8,0.0,0.02,0.0,0.0,0.143
5612,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5613,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5614,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5615,dog,dog,0.0,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.006
5616,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5617,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5618,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5620,bird,cat,0.0,0.0,0.6,0.18,0.13,0.0,0.09,0.0,0.0,0.0,0.105
5621,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5622,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5624,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5626,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5628,airplane,ship,0.78,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.126
5629,frog,frog,0.0,0.0,0.0,0.0,0.1,0.0,0.89,0.0,0.0,0.0,0.093
5630,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,frog,frog,0.0,0.0,0.0,0.0,0.0,0.04,0.95,0.0,0.0,0.0,0.042
5632,cat,cat,0.0,0.09,0.0,0.79,0.0,0.0,0.08,0.01,0.0,0.03,0.07
5633,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5636,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5638,cat,deer,0.0,0.0,0.0,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.217
5639,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,deer,dog,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
5644,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5645,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5646,deer,deer,0.03,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.027
5647,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5648,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5649,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
5650,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5651,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5654,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5658,deer,deer,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.008
5659,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004
5661,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.26,0.194
5663,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5664,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5665,bird,bird,0.13,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113
5666,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5667,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5669,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
